lat,lon,Name Image,Damage,Dirt or Dent,Light Poles,Paint,Scratch,Stickers or Graffiti,VRI,Grade,Number of VRIs,Distance Between VRI
40.085,-73.915,frame_001055,,,,,,,,,0,
40.019,-73.981,frame_001056,,,,,,,,,0,
40.094,-73.906,frame_001057,,,,,,,,,0,
40.038,-73.962,frame_001058,,,,,,,,,0,
40.08,-73.92,frame_001059,,,,,,,,,0,
40.074,-73.926,frame_001060,,,,,,,,,0,
40.075,-73.925,frame_001061,,,,,,,,,0,
40.056,-73.944,frame_001062,,,,,,,,,0,
40.083,-73.917,frame_001063,,,,,,,,,0,
40.022,-73.978,frame_001064,,,,,,,,,0,
40.096,-73.904,frame_001065,,,,,,,,,0,
40.079,-73.921,frame_001066,,,,,,,,,0,
40.09,-73.91,frame_001067,,,,,,,,,0,
40.017,-73.983,frame_001068,Yes,,,Yes,Yes,,,D,0,
40.04,-73.96,frame_001069,,,,,,,,,0,
40.06,-73.94,frame_001070,,,,,,,,,0,
40.048,-73.952,frame_001071,,,,,,,,,0,
40.093,-73.907,frame_001072,,,,,,,,,0,
40.015,-73.985,frame_001073,,,,,,,,,0,
40.094,-73.906,frame_001074,,,,,,,,,0,
40.019,-73.981,frame_001075,,,,,,,,,0,
40.092,-73.908,frame_001076,,,,,,,,,0,
40.081,-73.919,frame_001077,,,,,,,,,0,
40.028,-73.972,frame_001078,,,,,,,,,0,
40.042,-73.958,frame_001079,,,,,,,,,0,
40.012,-73.988,frame_001080,,,,,,,,,0,
40.016,-73.984,frame_001081,,,,,,,,,0,
40.083,-73.917,frame_001082,,,,,,,,,0,
40.052,-73.948,frame_001083,,,,,,,,,0,
40.077,-73.923,frame_001084,,,,,,,,,0,
40.067,-73.933,frame_001085,,,,,,,,,0,
40.023,-73.977,frame_001086,,,,,,,,,0,
40.016,-73.984,frame_001087,,,,,,,,,0,
40.032,-73.968,frame_001088,,,,,,,,,0,
40.075,-73.925,frame_001089,,,,,,,,,0,
40.058,-73.942,frame_001090,,,,,,,,,0,
40.003,-73.997,frame_001091,,,,,,,,,0,
40.005,-73.995,frame_001092,,,,,,,,,0,
40.09,-73.91,frame_001093,,,,,,,,,0,
40.076,-73.924,frame_001094,,,,,,,,,0,
40.026,-73.974,frame_001095,,,,,,,,,0,
40.029,-73.971,frame_001096,,,,,,,,,0,
40.007,-73.993,frame_001097,,,,,,,,,0,
40.038,-73.962,frame_001098,,,,,,,,,0,
40.039,-73.961,frame_001099,,,,,,,,,0,
40.005,-73.995,frame_001100,,,,,,,,,0,
40.084,-73.916,frame_001101,,,,,,,,,0,
40.033,-73.967,frame_001102,,,Yes,,,,,,0,
40.062,-73.938,frame_001103,,,Yes,,,,,,0,
40.039,-73.961,frame_001104,,,,,,,,,0,
40.038,-73.962,frame_001105,,,,,,,,,0,
40.045,-73.955,frame_001106,,,,,,,,,0,
40.005,-73.995,frame_001107,,,,,,,,,0,
40.013,-73.987,frame_001108,,,,,,,,,0,
40.027,-73.973,frame_001109,,,Yes,,,,,,0,
40.033,-73.967,frame_001110,,,,,,,,,0,
40.072,-73.928,frame_001111,,,,,,,,,0,
40.092,-73.908,frame_001112,,,,,,,,,0,
40.079,-73.921,frame_001113,,,,,,,,,0,
40.077,-73.923,frame_001114,,,,,,,,,0,
40.0,-74.0,frame_001115,,,,,,,,,0,
40.033,-73.967,frame_001116,,,,,,,,,0,
40.053,-73.947,frame_001117,,,,,,,,,0,
40.019,-73.981,frame_001118,,,,,,,,,0,
40.083,-73.917,frame_001119,,,,,,,,,0,
40.005,-73.995,frame_001120,,,,,,,,,0,
40.077,-73.923,frame_001121,,,,,,,,,0,
40.086,-73.914,frame_001122,,,,,,,,,0,
40.036,-73.964,frame_001123,Yes,,,,,Yes,,,0,
40.013,-73.987,frame_001124,Yes,,,,,Yes,,,0,
40.016,-73.984,frame_001125,Yes,Yes,,,,Yes,,,0,
40.039,-73.961,frame_001126,,,,,,,,,0,
40.005,-73.995,frame_001127,,,,,,,,,0,
40.024,-73.976,frame_001128,,,,,,,,,0,
40.084,-73.916,frame_001129,,,,,,,,,0,
40.05,-73.95,frame_001130,,,,,,,,,0,
40.057,-73.943,frame_001131,,,,,,,,,0,
40.034,-73.966,frame_001132,,,,,,,,,0,
40.057,-73.943,frame_001133,,,,,,,,,0,
40.059,-73.941,frame_001134,,,,,,,,,0,
40.054,-73.946,frame_001135,,,,,,,,,0,
40.017,-73.983,frame_001136,,,,,,,,,0,
40.087,-73.913,frame_001137,,,,,,,,,0,
40.02,-73.98,frame_001138,,,,,,,,,0,
40.051,-73.949,frame_001139,,,,,,,,,0,
40.06,-73.94,frame_001140,,,,,,,,,0,
40.085,-73.915,frame_001141,,,,,,,,,0,
40.036,-73.964,frame_001142,,,,,,,,,0,
40.004,-73.996,frame_001143,,,,,,,,,0,
40.031,-73.969,frame_001144,,,,,,,,,0,
40.054,-73.946,frame_001145,,,,,,,,,0,
40.034,-73.966,frame_001146,,,,,,,,,0,
40.004,-73.996,frame_001147,,,,,,,,,0,
40.044,-73.956,frame_001148,,,,,,,,,0,
40.054,-73.946,frame_001149,,,,,,,,,0,
40.074,-73.926,frame_001150,,,,,,,,,0,
40.019,-73.981,frame_001151,,,,,,,,,0,
40.066,-73.934,frame_001152,,,,,,,,,0,
40.063,-73.937,frame_001153,,,,,,,,,0,
40.006,-73.994,frame_001154,,,,,,,,,0,
40.014,-73.986,frame_001155,,,,,,,,,0,
40.035,-73.965,frame_001156,,,,,,,,,0,
40.009,-73.991,frame_001157,,,Yes,,,,,,0,
40.031,-73.969,frame_001158,,,,,,,,,0,
40.019,-73.981,frame_001159,,,,,,,,,0,
40.077,-73.923,frame_001160,,,,,,,,,0,
40.027,-73.973,frame_001161,,,,,,,,,0,
40.061,-73.939,frame_001162,,,,,,,,,0,
40.0,-74.0,frame_001163,,,,,,,,,0,
40.041,-73.959,frame_001164,,,,,,,,,0,
40.091,-73.909,frame_001165,,,,,,,,,0,
40.001,-73.999,frame_001166,,,,,,,,,0,
40.062,-73.938,frame_001167,,,,,,,,,0,
40.059,-73.941,frame_001168,,,,,,,,,0,
40.051,-73.949,frame_001169,,,,,,,,,0,
40.038,-73.962,frame_001170,,,,,,,,,0,
40.09,-73.91,frame_001171,,,,,,,,,0,
40.032,-73.968,frame_001172,,,,,,,,,0,
40.018,-73.982,frame_001173,,,,,,,,,0,
40.047,-73.953,frame_001174,,,,,,,,,0,
40.007,-73.993,frame_001175,,,,,,,,,0,
40.041,-73.959,frame_001176,,,,,,,,,0,
40.069,-73.931,frame_001177,,,,,,,,,0,
40.069,-73.931,frame_001178,,,,,,,,,0,
40.002,-73.998,frame_001179,,,,,,,,,0,
40.0,-74.0,frame_001180,,,,,,,,,0,
40.02,-73.98,frame_001181,,,,,,,,,0,
40.053,-73.947,frame_001182,,,,,,,,,0,
40.074,-73.926,frame_001183,,,,,,,,,0,
40.028,-73.972,frame_001184,,,,,,,,,0,
40.007,-73.993,frame_001185,,,,,,,,,0,
40.045,-73.955,frame_001186,,,,,,,,,0,
40.065,-73.935,frame_001187,,,,,,,,,0,
40.071,-73.929,frame_001188,,,,,,,,,0,
40.004,-73.996,frame_001189,,,,,,,,,0,
40.054,-73.946,frame_001190,,,,,,,,,0,
40.067,-73.933,frame_001191,,,,,,,,,0,
40.045,-73.955,frame_001192,,,,,,,,,0,
40.04,-73.96,frame_001193,,,,,,,,,0,
40.06,-73.94,frame_001194,,,,,,,,,0,
40.046,-73.954,frame_001195,,,,,,,,,0,
40.08,-73.92,frame_001196,,,,,,,,,0,
40.035,-73.965,frame_001197,,,,,,,,,0,
40.037,-73.963,frame_001198,,,,,,,,,0,
40.086,-73.914,frame_001199,,,,,,,,,0,
40.099,-73.901,frame_001200,,,,,,,,,0,
40.092,-73.908,frame_001201,,,,,,,,,0,
40.093,-73.907,frame_001202,,,,,,,,,0,
40.069,-73.931,frame_001203,,,,,,,,,0,
40.025,-73.975,frame_001204,,,,,,,,,0,
40.048,-73.952,frame_001205,,,,,,,,,0,
40.047,-73.953,frame_001206,,,,,,,,,0,
40.006,-73.994,frame_001207,,,,,,,,,0,
40.026,-73.974,frame_001208,,,,,,,,,0,
40.025,-73.975,frame_001209,,,,,,,,,0,
40.042,-73.958,frame_001210,,,,,,,,,0,
40.083,-73.917,frame_001211,,,,,,,,,0,
40.061,-73.939,frame_001212,,,,,,,,,0,
40.039,-73.961,frame_001213,,,,,,,,,0,
40.075,-73.925,frame_001214,,,,,,,,,0,
40.066,-73.934,frame_001215,,,,,,,,,0,
40.073,-73.927,frame_001216,,,,,,,,,0,
40.022,-73.978,frame_001217,,,,,,,,,0,
40.027,-73.973,frame_001218,,,,,,,,,0,
40.021,-73.979,frame_001219,,,,,,,,,0,
40.089,-73.911,frame_001220,,,,,,,,,0,
40.097,-73.903,frame_001221,,,,,,,,,0,
40.006,-73.994,frame_001222,,,,,,,,,0,
40.003,-73.997,frame_001223,,,,,,,,,0,
40.035,-73.965,frame_001224,,,,,,,,,0,
40.075,-73.925,frame_001225,,,,,,,,,0,
40.036,-73.964,frame_001226,,,,,,,,,0,
40.089,-73.911,frame_001227,,,,,,,,,0,
40.027,-73.973,frame_001228,,,,,,,,,0,
40.001,-73.999,frame_001229,,,,,,,,,0,
40.046,-73.954,frame_001230,,,,,,,,,0,
40.084,-73.916,frame_001231,,,,,,,,,0,
40.096,-73.904,frame_001232,,,,,,,,,0,
40.036,-73.964,frame_001233,,,,,,,,,0,
40.019,-73.981,frame_001234,,,,,,,,,0,
40.072,-73.928,frame_001235,,,,,,,,,0,
40.04,-73.96,frame_001236,,,,,,,,,0,
40.013,-73.987,frame_001237,,,,,,,,,0,
40.056,-73.944,frame_001238,,,,,,,,,0,
40.071,-73.929,frame_001239,,,,,,,,,0,
40.083,-73.917,frame_001240,,,,,,,,,0,
40.096,-73.904,frame_001241,,,,,,,,,0,
40.068,-73.932,frame_001242,,,,,,,,,0,
40.062,-73.938,frame_001243,,,,,,,,,0,
40.049,-73.951,frame_001244,,,,,,,,,0,
40.049,-73.951,frame_001245,,,,,,,,,0,
40.094,-73.906,frame_001246,,,,,,,,,0,
40.01,-73.99,frame_001247,,,,,,,,,0,
40.036,-73.964,frame_001248,,,,,,,,,0,
40.0,-74.0,frame_001249,,,,,,,,,0,
40.069,-73.931,frame_001250,,,,,,,,,0,
40.062,-73.938,frame_001251,,,,,,,,,0,
40.039,-73.961,frame_001252,,,,,,,,,0,
40.014,-73.986,frame_001253,,,,,,,,,0,
40.02,-73.98,frame_001254,,,,,,,,,0,
40.079,-73.921,frame_001255,,,,,,,,,0,
40.096,-73.904,frame_001256,,,,,,,,,0,
40.028,-73.972,frame_001257,,,,,,,,,0,
40.001,-73.999,frame_001258,,,,,,,,,0,
40.025,-73.975,frame_001259,,,,,,,,,0,
40.099,-73.901,frame_001260,,,,,,,,,0,
40.08,-73.92,frame_001261,,,,,,,,,0,
40.044,-73.956,frame_001262,,,,,,,,,0,
40.017,-73.983,frame_001263,,,,,,,,,0,
40.031,-73.969,frame_001264,,,,,,,,,0,
40.055,-73.945,frame_001265,,,,,,,,,0,
40.091,-73.909,frame_001266,,,,,,,,,0,
40.03,-73.97,frame_001267,,,,,,,,,0,
40.082,-73.918,frame_001268,,,,,,,,,0,
40.075,-73.925,frame_001269,,,,,,,,,0,
40.015,-73.985,frame_001270,,,,,,,,,0,
40.032,-73.968,frame_001271,,,,,,,,,0,
40.007,-73.993,frame_001272,,,,,,,,,0,
40.06,-73.94,frame_001273,,,,,,,,,0,
40.049,-73.951,frame_001274,,,,,,,,,0,
40.051,-73.949,frame_001275,,,,,,,,,0,
40.031,-73.969,frame_001276,,,,,,,,,0,
40.03,-73.97,frame_001277,,,,,,,,,0,
40.093,-73.907,frame_001278,,,,,,,,,0,
40.034,-73.966,frame_001279,,,,,,,,,0,
40.098,-73.902,frame_001280,,,,,,,,,0,
40.064,-73.936,frame_001281,,,,,,,,,0,
40.024,-73.976,frame_001282,,,,,,,,,0,
40.042,-73.958,frame_001283,,,,,,,,,0,
40.061,-73.939,frame_001284,,,,,,,,,0,
40.09,-73.91,frame_001285,,,,,,,,,0,
40.096,-73.904,frame_001286,,,,,,,,,0,
40.033,-73.967,frame_001287,,,,,,,,,0,
40.082,-73.918,frame_001288,,,,,,,,,0,
40.08,-73.92,frame_001289,,,,,,,,,0,
40.023,-73.977,frame_001290,,,,,,,,,0,
40.096,-73.904,frame_001291,,,,,,,,,0,
40.034,-73.966,frame_001292,,,,,,,,,0,
40.015,-73.985,frame_001293,,,,,,,,,0,
40.002,-73.998,frame_001294,,,,,,,,,0,
40.018,-73.982,frame_001295,,,,,,,,,0,
40.027,-73.973,frame_001296,,,,,,,,,0,
40.043,-73.957,frame_001297,,,,,,,,,0,
40.014,-73.986,frame_001298,,,,,,,,,0,
40.034,-73.966,frame_001299,,,,,,,,,0,
40.004,-73.996,frame_001300,,,,,,,,,0,
40.051,-73.949,frame_001301,,,,,,,,,0,
40.073,-73.927,frame_001302,,,,,,,,,0,
40.057,-73.943,frame_001303,,,,,,,,,0,
40.052,-73.948,frame_001304,,,,,,,,,0,
40.069,-73.931,frame_001305,,,,,,,,,0,
40.083,-73.917,frame_001306,,,,,,,,,0,
40.093,-73.907,frame_001307,,,,,,,,,0,
40.001,-73.999,frame_001308,,,,,,,,,0,
40.074,-73.926,frame_001309,,,,,,,,,0,
40.011,-73.989,frame_001310,,,,,,,,,0,
40.059,-73.941,frame_001311,,,,,,,,,0,
40.097,-73.903,frame_001312,,,,,,,,,0,
40.042,-73.958,frame_001313,,,,,,,,,0,
40.077,-73.923,frame_001314,,,,,,,,,0,
40.097,-73.903,frame_001315,,,,,,,,,0,
40.046,-73.954,frame_001316,,,,,,,,,0,
40.027,-73.973,frame_001317,,,,,,,,,0,
40.082,-73.918,frame_001318,,,,,,,,,0,
40.098,-73.902,frame_001319,,,,,,,,,0,
40.069,-73.931,frame_001320,,,,,,,,,0,
40.062,-73.938,frame_001321,,,,,,,,,0,
40.003,-73.997,frame_001322,,,,,,,,,0,
40.043,-73.957,frame_001323,,,,,,,,,0,
40.073,-73.927,frame_001324,,,,,,,,,0,
40.074,-73.926,frame_001325,,,,,,,,,0,
40.001,-73.999,frame_001326,,,,,,,,,0,
40.027,-73.973,frame_001327,,,,,,,,,0,
40.019,-73.981,frame_001328,,,,,,,,,0,
40.094,-73.906,frame_001329,,,,,,,,,0,
40.081,-73.919,frame_001330,,,,,,,,,0,
40.038,-73.962,frame_001331,,,,,,,,,0,
40.018,-73.982,frame_001332,,,,,,,,,0,
40.057,-73.943,frame_001333,,,,,,,,,0,
40.082,-73.918,frame_001334,,,,,,,,,0,
40.035,-73.965,frame_001335,,,,,,,,,0,
40.097,-73.903,frame_001336,,,,,,,,,0,
40.017,-73.983,frame_001337,,,,,,,,,0,
40.094,-73.906,frame_001338,,,,,,,,,0,
40.08,-73.92,frame_001339,,,,,,,,,0,
40.096,-73.904,frame_001340,,,,,,,,,0,
40.083,-73.917,frame_001341,,,,,,,,,0,
40.086,-73.914,frame_001342,,,,,,,,,0,
40.024,-73.976,frame_001343,,,,,,,,,0,
40.044,-73.956,frame_001344,,,,,,,,,0,
40.048,-73.952,frame_001345,,,,,,,,,0,
40.097,-73.903,frame_001346,,,,,,,,,0,
40.001,-73.999,frame_001347,,,,,,,,,0,
40.067,-73.933,frame_001348,,,,,,,,,0,
40.067,-73.933,frame_001349,,,,,,,,,0,
40.051,-73.949,frame_001350,,,,,,,,,0,
40.075,-73.925,frame_001351,,,,,,,,,0,
40.013,-73.987,frame_001352,,,,,,,,,0,
40.061,-73.939,frame_001353,,,,,,,,,0,
40.012,-73.988,frame_001354,,,,,,,,,0,
40.009,-73.991,frame_001355,,,,,,,,,0,
40.04,-73.96,frame_001356,,,,,,,,,0,
40.024,-73.976,frame_001357,,,,,,,,,0,
40.019,-73.981,frame_001358,,,,,,,,,0,
40.033,-73.967,frame_001359,,,,,,,,,0,
40.04,-73.96,frame_001360,Yes,,,,,Yes,,,0,
40.095,-73.905,frame_001361,,,,,,,,,0,
40.059,-73.941,frame_001362,,,,,,,,,0,
40.055,-73.945,frame_001363,,,,,,,,,0,
40.032,-73.968,frame_001364,,,,,,,,,0,
40.011,-73.989,frame_001365,,,,,,,,,0,
40.026,-73.974,frame_001366,,,,,,,,,0,
40.031,-73.969,frame_001367,,,,,,,,,0,
40.084,-73.916,frame_001368,,,,,,,,,0,
40.098,-73.902,frame_001369,,,,,,,,,0,
40.038,-73.962,frame_001370,,,,,,,,,0,
40.056,-73.944,frame_001371,,,,,,,,,0,
40.025,-73.975,frame_001372,,,,,,,,,0,
40.05,-73.95,frame_001373,,,,,,,,,0,
40.041,-73.959,frame_001374,,,,,,,,,0,
40.092,-73.908,frame_001375,,,,,,,,,0,
40.0,-74.0,frame_001376,Yes,,,,,Yes,,,0,
40.056,-73.944,frame_001377,Yes,,,,,Yes,,,0,
40.062,-73.938,frame_001378,Yes,,,,,Yes,,,0,
40.017,-73.983,frame_001379,,,,,,,,,0,
40.033,-73.967,frame_001380,Yes,,,,,Yes,,,0,
40.06,-73.94,frame_001381,,,,,,,,,0,
40.004,-73.996,frame_001382,,,,,,,,,0,
40.046,-73.954,frame_001383,,,,,,,,,0,
40.075,-73.925,frame_001384,,,,,,,,,0,
40.082,-73.918,frame_001385,,,,,,,,,0,
40.013,-73.987,frame_001386,,,,,,,,,0,
40.093,-73.907,frame_001387,,,,,,,,,0,
40.07,-73.93,frame_001388,,,,,,,,,0,
40.07,-73.93,frame_001389,,,,,,,,,0,
40.032,-73.968,frame_001390,,,,,,,,,0,
40.078,-73.922,frame_001391,,,,,,,,,0,
40.061,-73.939,frame_001392,,,,,,,,,0,
40.04,-73.96,frame_001393,,,,,,,,,0,
40.021,-73.979,frame_001394,,,,,,,,,0,
40.002,-73.998,frame_001395,,,,,,,,,0,
40.026,-73.974,frame_001396,,,,,,,,,0,
40.069,-73.931,frame_001397,,,,,,,,,0,
40.043,-73.957,frame_001398,,,,,,,,,0,
40.094,-73.906,frame_001399,,,,,,,,,0,
40.017,-73.983,frame_001400,,,,,,,,,0,
40.078,-73.922,frame_001401,,,,,,,,,0,
40.079,-73.921,frame_001402,,,,,,,,,0,
40.067,-73.933,frame_001403,,,,,,,,,0,
40.099,-73.901,frame_001404,,,,,,,,,0,
40.076,-73.924,frame_001405,,,,,,,,,0,
40.053,-73.947,frame_001406,,,,,,,,,0,
40.016,-73.984,frame_001407,,,,,,,,,0,
40.089,-73.911,frame_001408,,,,,,,,,0,
40.032,-73.968,frame_001409,,,,,,,,,0,
40.029,-73.971,frame_001410,,,,,,,,,0,
40.082,-73.918,frame_001411,,,,,,,,,0,
40.056,-73.944,frame_001412,Yes,,,,,Yes,,,0,
40.048,-73.952,frame_001413,Yes,,,,,Yes,,,0,
40.084,-73.916,frame_001414,,,,,,,,,0,
40.048,-73.952,frame_001415,,,,,,,,,0,
40.029,-73.971,frame_001416,,,,,,,,,0,
40.049,-73.951,frame_001417,,,,,,,,,0,
40.038,-73.962,frame_001418,,,,,,,,,0,
40.053,-73.947,frame_001419,,,,,,,,,0,
40.0,-74.0,frame_001420,,,,,,,,,0,
40.016,-73.984,frame_001421,,,,,,,,,0,
40.012,-73.988,frame_001422,,,,,,,,,0,
40.094,-73.906,frame_001423,,,,,,,,,0,
40.061,-73.939,frame_001424,,,,,,,,,0,
40.042,-73.958,frame_001425,,,,,,,,,0,
40.038,-73.962,frame_001426,,,,,,,,,0,
40.004,-73.996,frame_001427,,,,,,,,,0,
40.022,-73.978,frame_001428,,,,,,,,,0,
40.065,-73.935,frame_001429,,,,,,,,,0,
40.022,-73.978,frame_001430,,,,,,,,,0,
40.001,-73.999,frame_001431,,,,,,,,,0,
40.094,-73.906,frame_001432,,,,,,,,,0,
40.093,-73.907,frame_001433,,,,,,,,,0,
40.029,-73.971,frame_001434,,,,,,,,,0,
40.098,-73.902,frame_001435,,,,,,,,,0,
40.01,-73.99,frame_001436,,,,,,,,,0,
40.069,-73.931,frame_001437,,,,,,,,,0,
40.038,-73.962,frame_001438,,,,,,,,,0,
40.056,-73.944,frame_001439,,,,,,,,,0,
40.065,-73.935,frame_001440,,,,,,,,,0,
40.087,-73.913,frame_001441,,,,,,,,,0,
40.07,-73.93,frame_001442,,,,,,,,,0,
40.038,-73.962,frame_001443,,,,,,,,,0,
40.093,-73.907,frame_001444,,,,,,,,,0,
40.091,-73.909,frame_001445,,,,,,,,,0,
40.039,-73.961,frame_001446,,,,,,,,,0,
40.096,-73.904,frame_001447,,,,,,,,,0,
40.086,-73.914,frame_001448,,,,,,,,,0,
40.084,-73.916,frame_001449,,,,,,,,,0,
40.079,-73.921,frame_001450,,,,,,,,,0,
40.035,-73.965,frame_001451,,,,,,,,,0,
40.067,-73.933,frame_001452,,,,,,,,,0,
40.053,-73.947,frame_001453,,,,,,,,,0,
40.035,-73.965,frame_001454,,,,,,,,,0,
40.013,-73.987,frame_001455,,,,,,,,,0,
40.041,-73.959,frame_001456,,,,,,,,,0,
40.047,-73.953,frame_001457,,,,,,,,,0,
40.013,-73.987,frame_001458,,,,,,,,,0,
40.051,-73.949,frame_001459,,,,,,,,,0,
40.098,-73.902,frame_001460,,,,,,,,,0,
40.044,-73.956,frame_001461,,,,,,,,,0,
40.057,-73.943,frame_001462,,,,,,,,,0,
40.098,-73.902,frame_001463,,,,,,,,,0,
40.049,-73.951,frame_001464,,,,,,,,,0,
40.03,-73.97,frame_001465,,,,,,,,,0,
40.052,-73.948,frame_001466,,,,,,,,,0,
40.037,-73.963,frame_001467,,,,,,,,,0,
40.083,-73.917,frame_001468,,,,,,,,,0,
40.019,-73.981,frame_001469,,,,,,,,,0,
40.001,-73.999,frame_001470,,,,,,,,,0,
40.01,-73.99,frame_001471,,,,,,,,,0,
40.026,-73.974,frame_001472,,,,,,,,,0,
40.029,-73.971,frame_001473,,,,,,,,,0,
40.081,-73.919,frame_001474,,,,,,,,,0,
40.029,-73.971,frame_001475,,,,,,,,,0,
40.073,-73.927,frame_001476,,,,,,,,,0,
40.007,-73.993,frame_001477,,,,,,,,,0,
40.093,-73.907,frame_001478,,,,,,,,,0,
40.051,-73.949,frame_001479,,,,,,,,,0,
40.067,-73.933,frame_001480,,,,,,,,,0,
40.058,-73.942,frame_001481,,,,,,,,,0,
40.032,-73.968,frame_001482,,,,,,,,,0,
40.043,-73.957,frame_001483,,,,,,,,,0,
40.063,-73.937,frame_001484,,,,,,,,,0,
40.07,-73.93,frame_001485,,,,,,,,,0,
40.009,-73.991,frame_001486,,,,,,,,,0,
40.014,-73.986,frame_001487,,,,,,,,,0,
40.074,-73.926,frame_001488,,,,,,,,,0,
40.047,-73.953,frame_001489,,,,,,,,,0,
40.074,-73.926,frame_001490,,,,,,,,,0,
40.035,-73.965,frame_001491,,,,,,,,,0,
40.0,-74.0,frame_001492,,,,,,,,,0,
40.028,-73.972,frame_001493,,,,,,,,,0,
40.035,-73.965,frame_001494,,,,,,,,,0,
40.014,-73.986,frame_001495,,,,,,,,,0,
40.005,-73.995,frame_001496,,,,,,,,,0,
40.091,-73.909,frame_001497,,,,,,,,,0,
40.073,-73.927,frame_001498,,,,,,,,,0,
40.001,-73.999,frame_001499,,,,,,,,,0,
40.034,-73.966,frame_001500,,,,,,,,,0,
40.011,-73.989,frame_001501,,,,,,,,,0,
40.08,-73.92,frame_001502,,,,,,,,,0,
40.029,-73.971,frame_001503,,,,,,,,,0,
40.087,-73.913,frame_001504,,,,,,,,,0,
40.066,-73.934,frame_001505,,,,,,,,,0,
40.033,-73.967,frame_001506,,,,,,,,,0,
40.08,-73.92,frame_001507,,,,,,,,,0,
40.034,-73.966,frame_001508,,,,,,,,,0,
40.028,-73.972,frame_001509,,,,,,,,,0,
40.049,-73.951,frame_001510,,,,,,,,,0,
40.032,-73.968,frame_001511,,,,,,,,,0,
40.096,-73.904,frame_001512,,,,,,,,,0,
40.03,-73.97,frame_001513,,,,,,,,,0,
40.015,-73.985,frame_001514,,,,,,,,,0,
40.064,-73.936,frame_001515,,,,,,,,,0,
40.081,-73.919,frame_001516,,,,,,,,,0,
40.016,-73.984,frame_001517,,,,,,,,,0,
40.056,-73.944,frame_001518,,,,,,,,,0,
40.086,-73.914,frame_001519,,,,,,,,,0,
40.013,-73.987,frame_001520,,,,,,,,,0,
40.086,-73.914,frame_001521,,,,,,,,,0,
40.006,-73.994,frame_001522,,,,,,,,,0,
40.047,-73.953,frame_001523,,,,,,,,,0,
40.091,-73.909,frame_001524,,,,,,,,,0,
40.055,-73.945,frame_001525,,,,,,,,,0,
40.02,-73.98,frame_001526,,,,,,,,,0,
40.075,-73.925,frame_001527,,,,,,,,,0,
40.083,-73.917,frame_001528,,,,,,,,,0,
40.092,-73.908,frame_001529,,,,,,,,,0,
40.043,-73.957,frame_001530,,,,,,,,,0,
40.006,-73.994,frame_001531,,,,,,,,,0,
40.001,-73.999,frame_001532,,,,,,,,,0,
40.049,-73.951,frame_001533,,,,,,,,,0,
40.062,-73.938,frame_001534,,,,,,,,,0,
40.085,-73.915,frame_001535,,,,,,,,,0,
40.03,-73.97,frame_001536,,,,,,,,,0,
40.001,-73.999,frame_001537,,,,,,,,,0,
40.078,-73.922,frame_001538,,,,,,,,,0,
40.048,-73.952,frame_001539,,,,,,,,,0,
40.045,-73.955,frame_001540,,,,,,,,,0,
40.059,-73.941,frame_001541,,,,,,,,,0,
40.09,-73.91,frame_001542,,,,,,,,,0,
40.076,-73.924,frame_001543,,,,,,,,,0,
40.031,-73.969,frame_001544,,,,,,,,,0,
40.025,-73.975,frame_001545,,,,,,,,,0,
40.048,-73.952,frame_001546,,,,,,,,,0,
40.095,-73.905,frame_001547,,,,,,,,,0,
40.089,-73.911,frame_001548,,,,,,,,,0,
40.085,-73.915,frame_001549,,,,,,,,,0,
40.06,-73.94,frame_001550,,,,,,,,,0,
40.04,-73.96,frame_001551,,,,,,,,,0,
40.067,-73.933,frame_001552,,,,,,,,,0,
40.002,-73.998,frame_001553,,,,,,,,,0,
40.043,-73.957,frame_001554,,,,,,,,,0,
40.023,-73.977,frame_001555,,,,,,,,,0,
40.036,-73.964,frame_001556,,,,,,,,,0,
40.082,-73.918,frame_001557,,,,,,,,,0,
40.02,-73.98,frame_001558,,,,,,,,,0,
40.079,-73.921,frame_001559,,,,,,,,,0,
40.08,-73.92,frame_001560,,,,,,,,,0,
40.006,-73.994,frame_001561,,,,,,,,,0,
40.024,-73.976,frame_001562,,,,,,,,,0,
40.003,-73.997,frame_001563,,,,,,,,,0,
40.029,-73.971,frame_001564,,,,,,,,,0,
40.089,-73.911,frame_001565,,,,,,,,,0,
40.051,-73.949,frame_001566,,,,,,,,,0,
40.021,-73.979,frame_001567,,,,,,,,,0,
40.022,-73.978,frame_001568,,,,,,,,,0,
40.054,-73.946,frame_001569,,,,,,,,,0,
40.097,-73.903,frame_001570,,,,,,,,,0,
40.011,-73.989,frame_001571,,,,,,,,,0,
40.069,-73.931,frame_001572,,,,,,,,,0,
40.076,-73.924,frame_001573,,,,,,,,,0,
40.066,-73.934,frame_001574,,,,,,,,,0,
40.065,-73.935,frame_001575,,,,,,,,,0,
40.086,-73.914,frame_001576,,,,,,,,,0,
40.033,-73.967,frame_001577,,,,,,,,,0,
40.043,-73.957,frame_001578,,,,,,,,,0,
40.067,-73.933,frame_001579,,,,,,,,,0,
40.004,-73.996,frame_001580,,,,,,,,,0,
40.077,-73.923,frame_001581,,,,,,,,,0,
40.07,-73.93,frame_001582,,,,,,,,,0,
40.098,-73.902,frame_001583,,,,,,,,,0,
40.078,-73.922,frame_001584,,,,,,,,,0,
40.019,-73.981,frame_001585,,,,,,,,,0,
40.096,-73.904,frame_001586,,,,,,,,,0,
